,SpecGen,daytype_code,daypart_code,dataper_code,Volume,Counts,day_type,day_part,data_period
2426,UOFU_MED,1,0,5,42142.9487179447,56675,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2427,UOFU_SAND,1,0,5,17447.58974359,23464,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2428,USU_BRIG,1,0,5,4621.410256410299,6215,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2429,USU_KAY,1,0,5,8158.666666666753,10972,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2430,USU_OREM,1,0,5,6803.102564102638,9149,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2431,USU_SL,1,0,5,15764.102564102819,21200,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2432,UVU_GENEVA,1,0,5,10529.974358974629,14161,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2433,UVU_MAIN,1,0,5,29563.64102564251,39758,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2434,UVU_PAYSON,1,0,5,747.3076923076887,1005,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2435,UVU_THANKP,1,0,5,5675.8205128205955,7633,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2436,UVU_VINE,1,0,5,324.9487179487176,437,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2437,WESTMIN,1,0,5,2954.28205128209,3973,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2438,WSU_DAVIS,1,0,5,14081.358974359136,18937,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2439,WSU_FARM,1,0,5,37148.999999999425,49959,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2440,WSU_MAIN,1,0,5,15621.333333333878,21008,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2441,WSU_WEST,1,0,5,7255.948717948771,9758,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
2442,Airport,2,0,5,66726.85185184683,62125,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2443,BYU,2,0,5,22752.111111111004,21183,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2444,ENSIGN,2,0,5,1081.592592592585,1007,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2445,Lagoon,2,0,5,26055.96296296295,24259,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2446,SLCC_AIRP,2,0,5,5535.777777777696,5154,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2447,SLCC_HM,2,0,5,4071.814814814787,3791,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2448,SLCC_JD,2,0,5,1433.888888888887,1335,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2449,SLCC_LB,2,0,5,2980.555555555522,2775,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2450,SLCC_MAIN,2,0,5,5701.1851851850915,5308,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2451,SLCC_MEAD,2,0,5,577.8518518518515,538,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2452,SLCC_ML,2,0,5,1587.481481481475,1478,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2453,SLCC_SC,2,0,5,5342.444444444327,4974,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2454,SLCC_WEST,2,0,5,1310.3703703703666,1220,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2455,SLCC_WVC,2,0,5,21333.259259259306,19862,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2456,SLC_Library,2,0,5,2762.518518518496,2572,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2457,TempleSquare,2,0,5,10834.185185185213,10087,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2458,UOFU_MAIN,2,0,5,13564.48148148194,12629,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2459,UOFU_MED,2,0,5,13732.037037037602,12785,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2460,UOFU_SAND,2,0,5,11922.222222222279,11100,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2461,USU_BRIG,2,0,5,3570.2222222222044,3324,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2462,USU_KAY,2,0,5,6298.370370370298,5864,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2463,USU_OREM,2,0,5,5434.81481481475,5060,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2464,USU_SL,2,0,5,8891.185185185117,8278,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2465,UVU_GENEVA,2,0,5,7664.592592592427,7136,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2466,UVU_MAIN,2,0,5,8123.222222221957,7563,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2467,UVU_PAYSON,2,0,5,432.8518518518524,403,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2468,UVU_THANKP,2,0,5,1979.5185185185142,1843,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2469,UVU_VINE,2,0,5,127.81481481481494,119,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2470,WESTMIN,2,0,5,1800.148148148142,1676,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2471,WSU_DAVIS,2,0,5,9191.925925925885,8558,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2472,WSU_FARM,2,0,5,34496.037037036614,32117,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2473,WSU_MAIN,2,0,5,6727.99999999981,6264,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2474,WSU_WEST,2,0,5,6412.222222222174,5970,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
