mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110208_0,0: All Days (Mo-Su),1: Early AM (12am-6am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110167_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50310_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350060_3,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110282_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110148_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110116_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570207_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350326_1,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110229_0,110200_0,0: All Days (Mo-Su),1: Early AM (12am-6am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110040_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110072_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110300_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110073_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110149_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570400_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350306_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570380_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570363_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110130_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110223_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110211_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110268_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350957_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110088_1,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110032_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350123_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350717_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110151_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110291_2,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,57039_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110129_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110312_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110323_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110300_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350430_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110031_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110281_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,43204_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570065_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110311_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570207_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110133_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350382_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350383_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110285_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350574_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570200_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350128_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570380_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50473_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570226_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110213_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110154_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110214_0,0: All Days (Mo-Su),1: Early AM (12am-6am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351173_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110145_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350752_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570123_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350736_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110138_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570413_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570392_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570300_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350425_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110153_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570220_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570239_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490211_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110305_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110274_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350580_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350224_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570395_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110247_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570202_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570417_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570231_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110198_2,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,351215_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350177_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570117_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570300_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110180_4,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350437_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350730_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570176_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,30093_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110285_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50454_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570262_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570332_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110314_1,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351185_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570244_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29050_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570293_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110311_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110109_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350146_1,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110050_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350180_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570066_2,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350629_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110258_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350574_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110104_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29041_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350708_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350452_0,110200_0,0: All Days (Mo-Su),1: Early AM (12am-6am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351082_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110107_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110213_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110106_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110132_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350726_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350321_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110280_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110083_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350111_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110250_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110231_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110309_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110088_2,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110092_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,57031_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350579_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,3124_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,30136_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110029_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110216_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110121_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110260_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110136_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110220_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,351013_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110256_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110225_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30086_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30053_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110093_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570231_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350755_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570129_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110146_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350317_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110178_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110109_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110113_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110067_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,350176_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,570350_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570368_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110124_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45281_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350608_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110138_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110298_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350190_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570125_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50473_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490528_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570279_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110135_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110082_1,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110198_1,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,1,0.32222222222222224
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570347_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,1,0.32222222222222224
