mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,350391_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570329_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110265_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110165_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,50260_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110016_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570104_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570174_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,45236_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110107_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,490589_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110185_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,30019_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110011_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,351025_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,351232_1,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,30065_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350260_2,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351035_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570370_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350939_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350726_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,22 FR ID 0091N,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110063_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570032_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570294_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110113_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,570348_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351128_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350770_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350518_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,491211_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,50302_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350883_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490608_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45229_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350764_1,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,43028_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50454_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110238_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,351123_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,27090_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,570202_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490624_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490316_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490981_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350614_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110096_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110150_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),4. Mar-May,20,6.3043478260869561
All Vehicles - StL All Vehicles Sample Trip Counts,350434_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,5,1.576086956521739
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570297_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,5,1.576086956521739
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350490_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,5,1.576086956521739
All Vehicles - StL All Vehicles Sample Trip Counts,110091_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,5,3.7179487179487181
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350490_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,5,5.5769230769230766
All Vehicles - StL All Vehicles Sample Trip Counts,350434_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,5,5.5769230769230766
All Vehicles - StL All Vehicles Sample Trip Counts,110277_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,4,1.2608695652173914
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570316_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570272_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110231_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,4,2.9743589743589745
All Vehicles - StL All Vehicles Sample Trip Counts,23 FR ID 0015N,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,20,22.307692307692307
All Vehicles - StL All Vehicles Sample Trip Counts,570218_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570384_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,110030_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,12,13.384615384615385
All Vehicles - StL All Vehicles Sample Trip Counts,110013_0,110200_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350789_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110175_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,110212_0,110200_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570356_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110182_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350979_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,351050_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110119_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),4. Mar-May,2,1.4871794871794872
All Vehicles - StL All Vehicles Sample Trip Counts,490621_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,4,1.2608695652173914
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,351015_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,570125_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110323_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,4,4.4615384615384617
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110123_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,14,10.410256410256411
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350210_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350640_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350856_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,351019_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,490896_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350386_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,50351_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110282_0,110200_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,490470_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350282_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,50559_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350881_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50569_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350268_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50456_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,51181_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570104_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110079_2,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,570215_2,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350450_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350160_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,490359_2,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350231_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,45022_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350060_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,21102_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350159_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110257_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350469_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,1,0.31521739130434784
All Vehicles - StL All Vehicles Sample Trip Counts,350307_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,350832_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,570336_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,351033_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350479_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,490343_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),4. Mar-May,2,0.63043478260869568
All Vehicles - StL All Vehicles Sample Trip Counts,350513_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,4,1.2608695652173914
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350081_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350256_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570383_0,2: Weekend Day (Sa-Su),5: Late PM (6pm-12am),4. Mar-May,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,490417_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,3,3.3461538461538463
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,29011_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),4. Mar-May,3,0.94565217391304346
All Vehicles - StL All Vehicles Sample Trip Counts,110208_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),4. Mar-May,3,0.94565217391304346
All Vehicles - StL All Vehicles Sample Trip Counts,350189_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),4. Mar-May,3,0.94565217391304346
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570382_0,0: All Days (Mo-Su),5: Late PM (6pm-12am),4. Mar-May,3,0.94565217391304346
All Vehicles - StL All Vehicles Sample Trip Counts,45099_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,351063_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350792_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350832_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350968_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,350754_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,2,2.2307692307692308
All Vehicles - StL All Vehicles Sample Trip Counts,570205_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350449_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570188_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110083_1,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350179_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,490604_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,351174_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350590_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,570176_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350848_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110184_0,110200_0,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350876_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,490418_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110322_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110137_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,491152_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350570_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570279_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,350916_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,3129_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45188_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,45239_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,43029_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,491005_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350287_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),4. Mar-May,1,1.1153846153846154
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110082_2,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,4,2.9743589743589745
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570396_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,350728_2,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,350131_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110053_5,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110174_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,570234_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,23059_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,490358_0,110200_0,1: Weekday (Tu-Th),5: Late PM (6pm-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,491178_1,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,50240_0,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,570159_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,350816_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110300_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,110184_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,1,0.74358974358974361
All Vehicles - StL All Vehicles Sample Trip Counts,490750_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),4. Mar-May,1,0.74358974358974361
